eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
199101030009,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030010,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030011,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030012,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030013,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030014,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030015,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030016,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030017,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030018,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030019,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030020,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030021,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030022,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030023,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030024,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030025,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030026,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030027,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030028,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030029,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030030,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030031,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030032,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030033,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030034,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030035,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030036,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030037,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030038,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030039,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030040,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030041,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030042,France,41.591369,9.278311,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030043,France,42.113828,8.701548,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030044,France,41.930607,8.742907,0.0,,Business,Corsican National Liberation Front- Historic Channel
199101030045,El Salvador,14.32583,-89.50472,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101040001,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040002,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040003,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040004,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040005,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040006,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040007,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040008,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040009,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040010,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040011,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040012,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101040013,Guatemala,14.297778,-90.786944,1.0,,Government (General),Unknown
199101040014,El Salvador,14.051883,-89.435711,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101050001,Malaysia,5.363669,100.310774,0.0,,Private Citizens & Property,Unknown
199101050002,El Salvador,13.34583,-87.94389,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101050003,El Salvador,13.318889,-87.643889,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101050004,El Salvador,14.180378,-88.892274,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101050005,El Salvador,14.050173,-88.837704,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101060001,Colombia,5.449497,-74.667911,3.0,,Business,Unknown
199101060002,El Salvador,13.66667,-88.83333,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101060003,El Salvador,13.66667,-88.83333,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101060004,El Salvador,13.66667,-88.83333,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101060005,El Salvador,13.66667,-88.83333,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101060006,El Salvador,14.191665,-89.1706,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101070001,Angola,-8.838837,13.235582,0.0,,Business,Unknown
199101070002,El Salvador,13.69288,-89.199161,5.0,,Police,Farabundo Marti National Liberation Front (FMLN)
199101070003,Peru,-13.152712,-74.218628,0.0,,Private Citizens & Property,Shining Path (SL)
199101070004,Peru,-8.111825,-79.02866,1.0,,Airports & Aircraft,Tupac Amaru Revolutionary Movement (MRTA)
199101070005,Colombia,2.56426,-72.637985,1.0,,Police,Revolutionary Armed Forces of Colombia (FARC)
199101070006,India,23.332078,86.365208,0.0,,Police,Sikh Extremists
199101070007,Myanmar,25.3,96.933333,0.0,,Transportation,Unknown
199101080001,United Kingdom,54.131402,-6.586387,0.0,,Military,Irish Republican Army (IRA)
199101080002,Myanmar,16.465497,97.534882,0.0,,Business,Karen National Union
199101080003,Peru,-13.152712,-74.218628,0.0,,Government (General),Unknown
199101080004,Spain,43.258434,-2.921819,3.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
199101080006,El Salvador,13.74917,-89.3156,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101080007,El Salvador,13.883333,-88.966667,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101080008,India,30.898024,75.860077,12.0,,Private Citizens & Property,Sikh Extremists
199101090003,Colombia,6.17215,-75.609571,6.0,,Private Citizens & Property,Unknown
199101090004,Pakistan,31.090612,72.35952,1.0,,Government (General),Unknown
199101090005,Spain,43.258434,-2.921819,1.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
199101090006,Colombia,10.89402,-74.09978,0.0,,Police,Revolutionary Armed Forces of Colombia (FARC)
199101100001,El Salvador,13.447063,-88.556531,0.0,,Transportation,Farabundo Marti National Liberation Front (FMLN)
199101100002,El Salvador,13.69288,-89.199161,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101100003,El Salvador,13.586201,-88.750773,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101100004,El Salvador,13.586201,-88.750773,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101100005,El Salvador,13.61177,-88.026466,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101100006,El Salvador,13.61177,-88.026466,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101100007,El Salvador,13.61177,-88.026466,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101100013,Greece,37.99749,23.762728,4.0,,Business,Unknown
199101100014,Greece,37.99749,23.762728,0.0,,Transportation,Unknown
199101100015,Greece,37.99749,23.762728,0.0,,Transportation,Unknown
199101100016,Israel,31.771599,35.2034,0.0,,Government (Diplomatic),Palestinians
199101100017,Pakistan,33.594013,73.069077,0.0,,Business,Unknown
199101100018,Pakistan,31.276847,72.32133,1.0,,Government (General),Unknown
199101100020,Spain,43.291618,-1.977903,1.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
199101100021,Colombia,2.18265,-73.78572,2.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
199101100022,El Salvador,13.933732,-89.025836,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101100023,El Salvador,13.703735,-88.804566,0.0,,Police,Farabundo Marti National Liberation Front (FMLN)
199101100024,El Salvador,13.84222,-89.09694,2.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101100026,Somalia,2.059819,45.326115,1.0,,Government (Diplomatic),Unknown
199101110001,El Salvador,13.69288,-89.199161,0.0,,Business,Farabundo Marti National Liberation Front (FMLN)
199101110002,Uruguay,-34.891151,-56.187214,0.0,,Government (General),Unknown
199101110004,Turkey,41.106178,28.689863,1.0,,Police,Unknown
199101110005,El Salvador,14.087288,-89.366203,3.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101110006,El Salvador,14.191665,-89.1706,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101110007,Guatemala,14.70208,-91.2506,0.0,,Military,Guatemalan National Revolutionary Unity (URNG)
199101110008,Guatemala,14.979345,-91.400266,0.0,,Military,Guatemalan National Revolutionary Unity (URNG)
199101110009,Guatemala,15.319722,-91.47833,0.0,,Military,Guatemalan National Revolutionary Unity (URNG)
199101110010,Guatemala,15.498381,-90.982067,0.0,,Military,Guatemalan National Revolutionary Unity (URNG)
199101110011,India,25.096074,85.313119,2.0,,Police,Sikh Extremists
199101110012,Bangladesh,22.341896,91.815117,1.0,,Violent Political Party,Unknown
199101110013,United States,32.715695,-117.161719,0.0,"1/11/1991: Unknown perpetrators placed a homemade pipe bomb in the restroom of the Islamic Center of San Diego in California, United States. The device was discovered and subsequently removed before detonating. This incident occurred during the Gulf War.",Religious Figures/Institutions,Unknown
199101120002,Colombia,7.116294,-73.120026,1.0,,Transportation,National Liberation Army of Colombia (ELN)
199101120003,India,34.207676,74.418312,5.0,,Military,Kashmiri extremists
199101120004,South Africa,-26.574288,27.840764,35.0,,Violent Political Party,Unknown
199101120005,Peru,-12.068306,-75.210163,3.0,,Private Citizens & Property,Shining Path (SL)
199101120006,Afghanistan,36.733333,68.866667,0.0,,NGO,Hizb-I-Islami
199101120008,Bangladesh,22.341896,91.815117,1.0,,Violent Political Party,Unknown
199101130001,Colombia,8.60075,-73.58638,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199101130002,Colombia,6.153669,-75.37416,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199101130003,Peru,-12.38394,-76.136119,1.0,,Private Citizens & Property,Shining Path (SL)
199101130005,Colombia,4.21238,-76.31923,2.0,,Government (General),Unknown
199101130006,Colombia,2.535935,-75.52767,2.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
199101130007,Brazil,-23.550711,-46.633475,0.0,,Private Citizens & Property,Unknown
199101140001,Germany,52.50153,13.401851,0.0,,Private Citizens & Property,Revolutionary Cells
199101140002,Peru,-11.967368,-76.978462,1.0,,Government (General),Tupac Amaru Revolutionary Movement (MRTA)
199101140003,Turkey,36.99154,35.331051,0.0,,Violent Political Party,Unknown
199101140004,Turkey,39.930771,32.76754,0.0,,Violent Political Party,Unknown
199101140005,Tunisia,36.802778,10.179722,3.0,,Terrorists/Non-State Militia,Unknown
199101140006,Turkey,41.106178,28.689863,0.0,,Business,Unknown
199101140007,Philippines,7.209594,124.241966,0.0,,Business,Unknown
199101150001,China,39.905556,116.395833,0.0,,Government (Diplomatic),Unknown
199101150002,Colombia,9.56049,-73.33269,0.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
199101150003,Colombia,7.060051,-73.853115,0.0,,Business,National Liberation Army of Colombia (ELN)
199101150004,Pakistan,31.50547,74.34288,0.0,,Business,Unknown
199101150005,Colombia,4.010004,-75.603807,0.0,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
199101150007,Colombia,1.10091,-75.40091,1.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
199101150008,Ecuador,-2.170832,-79.922359,0.0,,Government (Diplomatic),Alfaro Vive
199101150009,Panama,8.994269,-79.518792,0.0,,Government (Diplomatic),20 December Movement (M-20)
199101150010,Colombia,2.756736,-76.629934,0.0,,Business,National Liberation Army of Colombia (ELN)
199101160001,Chile,-33.050125,-71.612251,0.0,,Religious Figures/Institutions,Unknown
199101160002,Ecuador,-0.211188,-78.522629,0.0,,Government (Diplomatic),Unknown
199101160003,Ecuador,-0.211188,-78.522629,0.0,,Government (Diplomatic),Unknown
199101160004,Ecuador,-0.211188,-78.522629,0.0,,Government (Diplomatic),Unknown
199101160005,Germany,50.732674,7.096299,0.0,,Business,Unknown
199101160006,Italy,45.469212,9.174508,0.0,,Educational Institution,Committee for Direct Action Against War
199101160007,Italy,45.072731,7.679541,0.0,,Airports & Aircraft,Popular Front for the Liberation of Palestine (PFLP)
199101160008,Italy,45.469212,9.174508,0.0,,Business,Committee for Direct Action Against War
199101160009,Italy,43.768732,11.256901,0.0,,Educational Institution,Unknown
199101160010,Lebanon,33.888523,35.503513,0.0,,Government (Diplomatic),Unknown
199101160012,Peru,-9.929478,-76.239738,1.0,,Police,Shining Path (SL)
199101170001,Chile,-33.010693,-71.527794,0.0,,Religious Figures/Institutions,Unknown
199101170002,Chile,-29.906897,-71.25103,0.0,,Religious Figures/Institutions,Unknown
199101170003,Ecuador,-0.211188,-78.522629,0.0,,Government (Diplomatic),Unknown
199101170004,India,28.690073,77.213982,0.0,,Airports & Aircraft,Unknown
199101170005,Algeria,36.35,6.6,0.0,,Airports & Aircraft,Unknown
199101170006,Jordan,31.950001,35.933331,0.0,,Business,Unknown
199101170007,Pakistan,31.50547,74.34288,0.0,,Government (Diplomatic),Unknown
199101180001,Brazil,-16.328432,-48.953879,0.0,,Religious Figures/Institutions,Palestinian support group
199101180002,Chile,-33.366238,-70.505302,0.0,,Business,Unknown
199101180003,Chile,-33.366238,-70.505302,0.0,,Business,Unknown
199101180004,Chile,-33.366238,-70.505302,0.0,,Business,Unknown
199101180005,Colombia,7.060051,-73.853115,0.0,,Transportation,National Liberation Army of Colombia (ELN)
199101180006,Ecuador,-0.211188,-78.522629,0.0,,Business,Unknown
199101180007,El Salvador,13.69288,-89.199161,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101180008,El Salvador,13.69288,-89.199161,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101180009,El Salvador,13.69288,-89.199161,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101180010,Germany,52.50153,13.401851,0.0,,Airports & Aircraft,Unknown
199101180011,Guatemala,14.622869,-90.529068,0.0,,Telecommunication,Unknown
199101180012,Honduras,15.50167,-88.02774,0.0,,Government (Diplomatic),Unknown
199101180013,Indonesia,-6.208821,106.846046,0.0,,Government (Diplomatic),Unknown
199101180014,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
199101180015,United Kingdom,54.607712,-5.95621,0.0,,Airports & Aircraft,Irish Republican Army (IRA)
199101180016,United Kingdom,54.607712,-5.95621,0.0,,Transportation,Irish Republican Army (IRA)
199101180017,Thailand,13.785793,100.560852,0.0,,Telecommunication,Unknown
199101180018,United Kingdom,50.943756,-2.629749,0.0,,Government (General),Unknown
199101180019,Venezuela,10.063506,-69.334722,0.0,,Religious Figures/Institutions,Unknown
199101180020,Colombia,7.491752,-74.868183,1.0,,Business,National Liberation Army of Colombia (ELN)
199101190001,Chile,-33.366238,-70.505302,0.0,,Business,Unknown
199101190002,Colombia,1.02545,-76.539173,0.0,,Transportation,Revolutionary Armed Forces of Colombia (FARC)
199101190003,United Kingdom,54.192934,-6.576051,0.0,,Military,Irish Republican Army (IRA)
199101190004,Pakistan,33.594013,73.069077,4.0,,Business,Unknown
199101190006,Thailand,13.785793,100.560852,0.0,,Government (General),Unknown
199101190007,Soviet Union,39.810998,46.751147,0.0,,Police,Unknown
199101190008,Colombia,7.08071,-74.70101,0.0,,Business,National Liberation Army of Colombia (ELN)
199101190009,Philippines,14.599352,120.984772,1.0,"01/19/1991: A bomb detonated near the Thomas Jefferson Cultural Center in Manila, Philippines. The only casualties were the perpetrators, Abdul-Kadhim Saad and Ahmed J. Ahmed, who detonated the device prematurely as they set the timer. Ahmed was killed, his body found on the roof of a house 35 feet away. Saad was wounded. The explosion broke windows and caused a two foot crater in the sidewalk. The perpetrators were Iraqi citizens and were driven to the location of the bombing by Iraqi diplomatic officials, though the extent of their involvement is unclear.",Government (Diplomatic),Iraqi extremists
199101200001,Afghanistan,31.631083,65.742226,16.0,,Private Citizens & Property,Unknown
199101200002,Brazil,-30.034108,-51.217839,0.0,,Religious Figures/Institutions,Unknown
199101200003,Colombia,2.925561,-75.290777,0.0,,Utilities,Revolutionary Armed Forces of Colombia (FARC)
199101200004,Lebanon,33.888523,35.503513,0.0,,Business,Unknown
199101200005,Pakistan,30.200819,66.994354,0.0,,NGO,Unknown
199101200006,Pakistan,30.200819,66.994354,0.0,,NGO,Unknown
199101200007,El Salvador,13.97667,-89.7472,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101200008,Lebanon,33.888523,35.503513,0.0,,Government (Diplomatic),Unknown
199101200009,Philippines,13.9664,122.5383,1.0,,Military,New People's Army (NPA)
199101210001,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210002,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210003,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210004,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210005,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210006,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210007,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210008,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210009,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210010,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210011,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210012,El Salvador,13.864829,-88.7494,0.0,,Utilities,Farabundo Marti National Liberation Front (FMLN)
199101210013,Turkey,41.106178,28.689863,0.0,,Business,Dev Sol
199101210014,Turkey,41.106178,28.689863,0.0,,Military,Dev Sol
199101210015,United Kingdom,54.607712,-5.95621,1.0,,Police,Irish Republican Army (IRA)
199101210016,Bulgaria,42.5,27.466667,0.0,,Airports & Aircraft,Unknown
199101210017,El Salvador,13.84222,-89.09694,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101210018,El Salvador,13.988966,-88.983862,4.0,,Police,Farabundo Marti National Liberation Front (FMLN)
199101210019,Myanmar,16.232396,95.518919,3.0,,Transportation,Kachin Independence Army (KIA)
199101210020,Turkey,38.395649,27.135641,1.0,,Military,Unknown
199101220001,Chile,-33.010693,-71.527794,0.0,,Religious Figures/Institutions,Unknown
199101220002,Chile,-33.050125,-71.612251,0.0,,Religious Figures/Institutions,Unknown
199101220003,Chile,-20.216805,-70.141356,0.0,,Religious Figures/Institutions,Unknown
199101220004,Chile,-33.010693,-71.527794,0.0,,Business,Unknown
199101220005,Colombia,9.40101,-75.68177,0.0,,Utilities,Simon Bolivar Guerrilla Coordinating Board (CGSB)
199101220006,India,28.585836,77.153336,0.0,,Government (General),Sikh Extremists
199101220007,India,28.690073,77.213982,0.0,,Police,Sikh Extremists
199101220008,Lebanon,34.034916,36.227844,1.0,,Business,Unknown
199101220009,Lebanon,33.888523,35.503513,0.0,,Government (Diplomatic),Unknown
199101220011,India,30.245796,75.842072,5.0,,Government (General),Sikh Extremists
199101220012,El Salvador,13.816667,-88.216667,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101220014,El Salvador,13.805691,-88.145787,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101220015,Germany,49.45052,11.08048,0.0,,Government (Diplomatic),Unknown
199101220016,Peru,-13.163874,-74.223564,11.0,,Police,Shining Path (SL)
199101220017,Sri Lanka,8.5922,81.196796,0.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220018,Sri Lanka,7.939525,81.000963,0.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220019,Sri Lanka,9.815254,80.037053,0.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220020,Sri Lanka,9.518485,80.406057,0.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220021,Sri Lanka,9.781617,80.046473,0.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220022,Sri Lanka,9.697894,79.860483,1.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
199101220023,Sri Lanka,7.939525,81.000963,2.0,,Transportation,Liberation Tigers of Tamil Eelam (LTTE)
199101230001,Colombia,10.08232,-75.13784,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199101230002,Guatemala,15.867191,-90.044322,0.0,,Utilities,Guatemalan National Revolutionary Unity (URNG)
199101230003,Guatemala,15.823992,-89.76022,0.0,,Utilities,Guatemalan National Revolutionary Unity (URNG)
199101230004,Guatemala,15.823992,-89.76022,0.0,,Utilities,Guatemalan National Revolutionary Unity (URNG)
199101230005,Guatemala,15.823992,-89.76022,0.0,,Utilities,Guatemalan National Revolutionary Unity (URNG)
199101230006,Jordan,31.950001,35.933331,0.0,,Government (Diplomatic),Unknown
199101230007,Lebanon,33.888523,35.503513,0.0,,Business,Unknown
199101230008,Peru,-6.779131,-79.83942,0.0,,Government (Diplomatic),Unknown
199101230009,Colombia,0.66643,-76.87192,0.0,,Utilities,Revolutionary Armed Forces of Colombia (FARC)
199101230010,Colombia,10.60485,-72.97948,7.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
199101230011,El Salvador,13.318889,-87.643889,0.0,,Military,Farabundo Marti National Liberation Front (FMLN)
199101230012,Sri Lanka,7.5825,81.328611,27.0,,Private Citizens & Property,Liberation Tigers of Tamil Eelam (LTTE)
199101230013,Turkey,41.106178,28.689863,0.0,,Religious Figures/Institutions,Dev Sol
199101240001,Australia,-33.771222,150.844671,0.0,,Private Citizens & Property,Unknown
199101240002,Colombia,7.93556,-72.60504,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199101240003,Lebanon,33.620764,35.486081,0.0,,Business,Unknown
199101240004,United States,18.238724,-66.035227,,,Military,Unknown
199101240005,Chile,-33.366238,-70.505302,2.0,,Police,United Popular Action Movement
199101240006,Guatemala,14.622869,-90.529068,0.0,,Government (Diplomatic),Unknown
199101240007,Uganda,0.350848,32.580224,0.0,,Government (Diplomatic),Unknown
199101250001,Algeria,36.763763,3.055413,0.0,,Airports & Aircraft,Unknown
199101250002,Argentina,-34.61768,-58.444435,0.0,,Journalists & Media,Unknown
199101250003,Colombia,7.007022,-73.909401,0.0,,Utilities,Revolutionary Armed Forces of Colombia (FARC)
199101250004,Colombia,7.007022,-73.909401,0.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
199101250005,Greece,37.99749,23.762728,0.0,,Business,November 17 Revolutionary Organization (N17RO)
199101250006,Greece,37.99749,23.762728,0.0,,Business,November 17 Revolutionary Organization (N17RO)
199101250007,Greece,37.99749,23.762728,0.0,,Government (Diplomatic),November 17 Revolutionary Organization (N17RO)
199101250008,Greece,37.99749,23.762728,0.0,,Business,November 17 Revolutionary Organization (N17RO)
199101250009,Malaysia,3.138943,101.691315,0.0,,Airports & Aircraft,Unknown
