eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
199401160009,Algeria,36.763763,3.055413,1.0,,Government (Diplomatic),Islamic Salvation Front (FIS)
199401160010,Colombia,4.15127,-73.63872,2.0,,Religious Figures/Institutions,Revolutionary Armed Forces of Colombia (FARC)
199401170001,Peru,-10.925868,-74.873099,8.0,,Military,Tupac Amaru Revolutionary Movement (MRTA)
199401170002,South Africa,-29.861824,31.008293,3.0,,Police,Unknown
199401170003,Cameroon,12.379026,14.224362,7.0,,Private Citizens & Property,Kotoko Tribal Group
199401170004,Colombia,5.80299,-73.97168,2.0,,Police,Revolutionary Armed Forces of Colombia (FARC)
199401170005,Colombia,4.667128,-74.106056,0.0,,Government (General),National Liberation Army of Colombia (ELN)
199401170006,Republic of the Congo,-4.225356,15.25106,5.0,,Military,Unknown
199401180001,Turkey,37.422746,42.492326,1.0,,Military,Kurdistan Workers' Party (PKK)
199401180002,Ukraine,44.952117,34.102417,2.0,,Government (General),Unknown
199401180003,Cameroon,10.142427,15.474179,9.0,,Military,Unknown
199401180004,Colombia,,,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199401180005,Colombia,7.07786,-74.70355,0.0,,Utilities,National Liberation Army of Colombia (ELN)
199401180006,Guatemala,14.622869,-90.529068,0.0,,Journalists & Media,Guerrilla Army of the Poor (EGP)
199401180007,Iraq,36.192589,44.004623,2.0,,NGO,Unknown
199401180008,West Bank and Gaza Strip,31.995965,35.27111,,,Military,Hamas (Islamic Resistance Movement)
199401180009,West Bank and Gaza Strip,31.502407,34.459743,1.0,,Private Citizens & Property,Palestinians
199401190001,Sri Lanka,8.440107,80.504944,15.0,,Transportation,Liberation Tigers of Tamil Eelam (LTTE)
199401190002,Turkey,38.49329,39.233198,1.0,,Military,Kurdistan Workers' Party (PKK)
199401190003,Turkey,38.29049,42.117408,14.0,,Military,Kurdistan Workers' Party (PKK)
199401190004,Turkey,41.106178,28.689863,0.0,,Business,Great Eastern Islamic Raiders Front (IBDA-C)
199401190005,Turkey,41.106178,28.689863,0.0,,Religious Figures/Institutions,Great Eastern Islamic Raiders Front (IBDA-C)
199401190006,Turkey,41.106178,28.689863,0.0,,Educational Institution,Great Eastern Islamic Raiders Front (IBDA-C)
199401190007,Turkey,41.106178,28.689863,0.0,,Food or Water Supply,Great Eastern Islamic Raiders Front (IBDA-C)
199401190008,Turkey,41.106178,28.689863,0.0,,Government (General),Great Eastern Islamic Raiders Front (IBDA-C)
199401190009,Turkey,41.106178,28.689863,0.0,,Government (General),Great Eastern Islamic Raiders Front (IBDA-C)
199401190010,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190011,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190012,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190013,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190014,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190015,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190016,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190017,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190018,Turkey,41.106178,28.689863,0.0,,Business,Turkish Communist Party/Marxist (TKP-ML)
199401190019,Turkey,41.106178,28.689863,0.0,,Unknown,Great Eastern Islamic Raiders Front (IBDA-C)
199401190020,Turkey,41.106178,28.689863,0.0,,Unknown,Great Eastern Islamic Raiders Front (IBDA-C)
199401190021,Turkey,41.106178,28.689863,0.0,,Unknown,Great Eastern Islamic Raiders Front (IBDA-C)
199401190022,Turkey,41.106178,28.689863,0.0,,Unknown,Great Eastern Islamic Raiders Front (IBDA-C)
199401190023,Turkey,41.106178,28.689863,0.0,,Unknown,Great Eastern Islamic Raiders Front (IBDA-C)
199401190024,Egypt,30.084629,31.334314,1.0,,Police,Al-Gama'at al-Islamiyya (IG)
199401190025,Germany,49.480732,8.441283,0.0,,Business,Neo-Nazi extremists
199401190026,Guatemala,14.761426,-90.991885,0.0,,Utilities,Guerrilla Army of the Poor (EGP)
199401190027,West Bank and Gaza Strip,31.907141,35.198219,1.0,,Business,Unknown
199401200001,United Kingdom,54.607712,-5.95621,0.0,,Military,Irish Republican Army (IRA)
199401200002,United Kingdom,55.129345,-6.663439,0.0,,Business,Irish Republican Army (IRA)
199401200003,United Kingdom,55.050852,-6.950535,0.0,,Business,Irish Republican Army (IRA)
199401200004,Spain,42.815372,-1.653616,0.0,,Business,Unknown
199401200005,Spain,42.815372,-1.653616,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401200006,Spain,43.258434,-2.921819,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401200007,Turkey,39.930771,32.76754,0.0,,Government (General),Unknown
199401200008,Egypt,27.82725,30.79689,1.0,,Police,Al-Gama'at al-Islamiyya (IG)
199401200009,Egypt,27.045349,31.319283,3.0,,Police,Al-Gama'at al-Islamiyya (IG)
199401200010,El Salvador,13.738644,-88.979856,1.0,,Private Citizens & Property,Unknown
199401200011,Guatemala,14.622869,-90.529068,0.0,,Transportation,Unknown
199401200012,Guatemala,14.622869,-90.529068,0.0,,Government (General),Unknown
199401200013,Iran,35.724533,51.40519,1.0,,Religious Figures/Institutions,Unknown
199401210001,Pakistan,30.197843,71.467629,7.0,,Religious Figures/Institutions,Unknown
199401210002,Somalia,4.73538,45.2024,1.0,,Military,Unknown
199401210003,South Africa,-28.608917,29.925957,1.0,,Private Citizens & Property,Unknown
199401210004,South Africa,-26.184113,28.033232,5.0,,Transportation,Unknown
199401210005,South Africa,-28.162586,30.233615,1.0,,Police,Unknown
199401210006,Turkey,,,4.0,,Private Citizens & Property,Kurdistan Workers' Party (PKK)
199401210007,Turkey,,,16.0,,Private Citizens & Property,Kurdistan Workers' Party (PKK)
199401210008,Republic of the Congo,-4.225356,15.25106,0.0,,Government (Diplomatic),Unknown
199401210009,India,29.945691,78.164248,0.0,,Transportation,Unknown
199401210010,Israel,31.970541,34.791725,1.0,,Business,Palestinians
199401220001,United Kingdom,54.607712,-5.95621,0.0,,Military,Irish Republican Army (IRA)
199401220002,South Africa,-30.571475,30.573046,1.0,,Private Citizens & Property,Unknown
199401220003,South Africa,-29.529558,30.932694,4.0,,Private Citizens & Property,Unknown
199401220004,Turkey,37.33083,42.184602,2.0,,Government (General),Kurdistan Workers' Party (PKK)
199401220005,Argentina,-34.61768,-58.444435,0.0,,Religious Figures/Institutions,Neo-Nazi extremists
199401220006,Guatemala,14.297778,-90.786944,2.0,,Journalists & Media,Unknown
199401220007,Ireland,53.993847,-6.396594,,,Business,Protestant extremists
199401220008,Ireland,53.993847,-6.396594,,,Business,Protestant extremists
199401220009,West Bank and Gaza Strip,31.530243,35.094162,,,Military,Palestinians
199401230001,United Kingdom,54.50853,-6.763131,0.0,,Private Citizens & Property,Irish Republican Army (IRA)
199401230002,Senegal,14.764504,-17.366029,0.0,,Airports & Aircraft,Unknown
199401230003,South Africa,-29.983064,30.92177,5.0,,Private Citizens & Property,Unknown
199401230004,Turkey,41.106178,28.689863,0.0,,Business,Dev Sol
199401230005,Yemen,15.45639,45.324871,0.0,,Tourists,Bani Nawaf tribe
199401230006,Algeria,36.763763,3.055413,1.0,,Private Citizens & Property,Islamic Salvation Front (FIS)
199401230007,Colombia,7.116294,-73.120026,0.0,,Business,National Liberation Army of Colombia (ELN)
199401230008,Colombia,7.116294,-73.120026,0.0,,Religious Figures/Institutions,National Liberation Army of Colombia (ELN)
199401230009,Colombia,6.242026,-75.564766,0.0,,Religious Figures/Institutions,Simon Bolivar Guerrilla Coordinating Board (CGSB)
199401230010,West Bank and Gaza Strip,32.129619,35.048446,1.0,,Private Citizens & Property,Palestinians
199401240001,United Kingdom,54.347539,-6.656108,0.0,,Private Citizens & Property,Unknown
199401240002,Turkey,39.971946,44.175239,0.0,,Government (General),Kurdistan Workers' Party (PKK)
199401240003,Turkey,39.888924,44.001294,3.0,,Transportation,Kurdistan Workers' Party (PKK)
199401240004,Turkey,38.109458,40.567051,1.0,,Military,Kurdistan Workers' Party (PKK)
199401240005,Cuba,23.131944,-82.364167,0.0,,Private Citizens & Property,Unknown
199401240006,Greece,37.99749,23.762728,1.0,,Business,November 17 Revolutionary Organization (N17RO)
199401240007,Ireland,53.361675,-6.245485,,,Educational Institution,Protestant extremists
199401240008,Israel,31.771599,35.2034,,,Private Citizens & Property,Palestinians
199401250001,Spain,40.465595,-3.696263,0.0,,Military,Basque Fatherland and Freedom (ETA)
199401250002,Spain,43.07563,-2.223667,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401250003,Spain,43.224079,-2.718935,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401250004,Spain,43.258434,-2.921819,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401250005,Spain,40.465595,-3.696263,0.0,,Educational Institution,Basque Fatherland and Freedom (ETA)
199401250006,Turkey,37.922218,40.184376,1.0,,Government (General),Kurdistan Workers' Party (PKK)
199401250007,Guatemala,14.622869,-90.529068,0.0,,Private Citizens & Property,Unknown
199401250008,Guatemala,14.622869,-90.529068,0.0,,Private Citizens & Property,Unknown
199401250009,India,34.08374,74.789902,2.0,,Police,Muslim Militants
199401250010,United States,42.025345,-93.620199,0.0,"1/25/1994: Two members of the Aryan Republican Army robbed the FirstStar Bank in Ames, Iowa, United States. The perpetrators left a fake bomb behind before leaving. $11,000 was stolen.",Business,Aryan Republican Army
199401260001,Spain,40.465595,-3.696263,0.0,,Government (General),First of October Antifascist Resistance Group (GRAPO)
199401260002,Spain,40.465595,-3.696263,0.0,,Government (General),First of October Antifascist Resistance Group (GRAPO)
199401260003,Spain,42.815372,-1.653616,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401260004,Spain,42.815372,-1.653616,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401260005,Spain,42.815372,-1.653616,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401260006,Spain,42.815372,-1.653616,0.0,,Business,Basque Fatherland and Freedom (ETA)
199401260007,Turkey,37.294947,42.135812,0.0,,Journalists & Media,Unknown
199401260008,Turkey,39.067995,40.777644,10.0,,Military,Kurdistan Workers' Party (PKK)
199401260009,Turkey,39.307355,39.438778,6.0,,Military,Kurdistan Workers' Party (PKK)
199401260010,Turkey,38.141497,41.011491,1.0,,Private Citizens & Property,Kurdistan Workers' Party (PKK)
199401260011,Algeria,36.774689,5.89891,1.0,,Government (General),Islamic Salvation Front (FIS)
199401260012,Ethiopia,8.977146,38.773226,0.0,,Government (Diplomatic),Unknown
199401260013,India,34.08374,74.789902,0.0,,Government (General),Muslim Militants
199401260014,West Bank and Gaza Strip,31.502407,34.459743,,,Military,Hamas (Islamic Resistance Movement)
199401260015,West Bank and Gaza Strip,31.346964,34.30143,,,Military,Palestine Liberation Organization (PLO)
199401270001,United Kingdom,54.863117,-6.278343,1.0,,Private Citizens & Property,Ulster Freedom Fighters (UFF)
199401270002,United Kingdom,54.64058,-5.534846,1.0,,Private Citizens & Property,Unknown
199401270003,United Kingdom,54.607712,-5.95621,1.0,,Private Citizens & Property,Ulster Freedom Fighters (UFF)
199401270004,United Kingdom,55.011562,-7.312045,0.0,,Private Citizens & Property,Irish Republican Army (IRA)
199401270005,Turkey,39.930771,32.76754,0.0,,Journalists & Media,Unknown
199401270006,United Kingdom,51.504387,-0.140041,0.0,,Business,Irish Republican Army (IRA)
199401270007,United Kingdom,51.504387,-0.140041,0.0,,Business,Irish Republican Army (IRA)
199401270008,United Kingdom,51.504387,-0.140041,0.0,,Business,Irish Republican Army (IRA)
199401270009,Afghanistan,34.516895,69.147011,0.0,,Government (General),Unknown
199401270010,Egypt,27.181122,31.179426,2.0,,Police,Al-Gama'at al-Islamiyya (IG)
199401270011,Guatemala,14.622869,-90.529068,0.0,,Government (Diplomatic),Unknown
199401270012,Guatemala,14.622869,-90.529068,0.0,,Utilities,Unknown
199401270013,India,34.526179,74.254614,15.0,,Military,Muslim Militants
