eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
200101030003,India,22.556913,87.461815,0.0,"01/03/2001: Fighting broke out in Keshpur, Midnapore District, West Bengal, India with some associated with the Trinamool Congress being subjected to stoning and shootings. Authorities believed 15 to be injured. Members of the Communist Party of India - Marxist (CPI-M) were believed to be responsible.",Government (General),Communist Party of India- Marxist
200101030006,Colombia,6.598449,-75.011559,11.0,"1/3/2001: Approximately 100 suspected paramilitary members attacked the village of Yolombo, Antioquia, Colombia. They shot and killed 11 members of the village whom they suspected were guerrilla sympathizers. No group has claimed responsibility for the attack.",Private Citizens & Property,Paramilitaries
200101040001,Algeria,33.80658,2.878025,4.0,"1/3/2001: Islamic extremists slit the throats of four members of the same family near Laghouat, Algeria. No group has claimed responsibility and the specific motive is unknown.",Private Citizens & Property,Algerian Islamic Extremists
200101050002,Burundi,-3.375828,29.364107,3.0,"01/05/2001: Three were killed in an armed attack at Murago Hill in Bujumbura, Burundi. Three cows were also killed and sixteen houses were burned. Authorities believed it to be the work of Murago rebels.",Private Citizens & Property,Unknown
200101050003,India,33.767001,74.092404,9.0,"01/05/2001: The Hizb-ul-Mujahidin (HM), Lashkar-e-Taiba and Harkatul Jihad-e-Islami joined together on January 5, 2001 to attack Indian troops in Poonch, India. They killed nine and wounded fifteen with machine guns and rockets.",Military,Hizbul Mujahideen (HM)
200101050004,India,34.08374,74.789902,0.0,"01/05/2001: Twenty-seven were injured when suspected Islamic militants threw grenades at an Indian paramilitary vehicle in Srinagar, India",Military,Unknown
200101050005,Russia,43.3,45.866667,1.0,"01/05/2001: Saypudi Aksaktemirov was killed in his home in Argun, Chechnya. He was shot by unidentified assailants.",Government (General),Unknown
200101050006,Colombia,6.23384,-75.1617,12.0,"1/5/2001: Unidentified gunmen shot and killed at least 12 people near Guatape, Antioquia state, Colombia. The assailants pulled the victims from the house and shot those they suspected of collaborating with rivals. Authorities suspect that the attack may have been perpetrated by members of United Self-Defense Groups (AUC).",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101050007,United Kingdom,53.99212,-1.541812,0.0,"1/5/2001: Suspected animal rights activists sent a nail bomb in the mail to a sheep farmer near Ripon, North Yorkshire, Great Britain. The farmer suffered minor facial injuries when he opened the package. No group has claimed responsibility for the attack.",Private Citizens & Property,Animal Rights extremists
200101050008,Russia,43.219708,46.199835,0.0,"1/4/2001: A bomb exploded 20 meters away from the convoy of Akhmad Kadyrov, a Chechen pro-Moscow representative, on the road between Bachi-Yurt and Tsentoroi, Chechnya, Russia. A guard stopped the motorcade after identifying a suspicious group of stones; the explosion occurred immediately after the motorcade stopped. Two Chechen rebels opened fire on the motorcade following the explosion, but were forced back by Kadyrov's guard. In addition to the two kilograms of TNT that exploded, a search of the area also led to the discovery of an anti-tank bomb that did not explode. No was injured in the attack. Later media reports denied that the incident had occurred.",Government (General),Chechen Rebels
200101050009,United Kingdom,53.683498,-0.013153,0.0,"1/5/2001: Suspected animal rights activists sent a nail bomb in the mail to Frank Hill estate agents in Patrington, East Yorkshire, Great Britain. The estate agents had conducted business with livestock auctions in the past. The package exploded, damaging the eyesight of one office personnel. No group has claimed responsibility for the attack.",Business,Animal Rights extremists
200101060001,Colombia,6.547306,-71.002231,0.0,"01/06/2001: Members of the National Liberation Army (NLA) were suspected of dynamiting a section of the Cano Limon-Covenas oil pipeline in the Arauca Department, Colombia. The attack did not result in any casualties and the extent of damage was not reported.",Business,National Liberation Army of Colombia (ELN)
200101060002,Colombia,7.060051,-73.853115,1.0,"01/06/2001: One individual was killed while 10 were wounded in a bomb attack on the town of Barrancabermeja, Colombia. Authorities believe that attack was carried out by the National Liberation Army (NLA), but no one has claimed responsibility.",Private Citizens & Property,National Liberation Army of Colombia (ELN)
200101060003,Russia,43.127544,45.539974,1.0,"01/06/2001: The Imam of Urus-Martan, Khasmagomed Umalatov was assassinated in front of his house by unknown gunmen in Chechnya. The shooter was unknown.",Religious Figures/Institutions,Unknown
200101060004,Russia,43.320229,45.654491,3.0,"01/06/2001: Three people were killed in Groznyy, Russian when the convoy of the interior minister came under grenade attack. The attackers were unknown.",Government (General),Unknown
200101060005,Somalia,4.010857,44.513226,,"1/6/2001: At least 200 members of the Rahanwein Resistance Army (RRA) ambushed Somalia's parliament speaker, Abdalla Derow Issak, and his entourage as they attempted to leave Teiglow village, Bakol region, Somalia. At least nine people were killed and many more wounded in the heavy gunfire that erupted between security forces and militants. Issak and other government officials fled on foot and were considered missing until January 8, 2001, when Issak contacted reporters while hiding in Mogadishu. Issak insisted that Ethiopia was responsible for the incident.",Government (General),Rahanwein Resistance Army (RRA)
200101070001,Colombia,9.614635,-75.398636,28.0,"01/17/2001: Fifty members of the United Self-defense Forces of Colombia (AUC - Las Autodefensas Unidas de Colombia)  attacked a village in Chengue, Colombia. Estimates are that between 24 and 28 were killed with machetes, stones and sledgehammers.",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101070002,Ivory Coast,5.316667,-4.033333,12.0,"01/07/2001: A group of 31 insurgents threw a coup in an attempt to overthrow the government in the Ivory Coast. The assailants are suspected to be members of the main opposition party. 12 were killed, 10 were militants while 2 were security forces stopping the coup. The militants were able to take over the national radio and television before being stopped by the army.",Government (General),Unknown
200101070003,Turkey,41.106178,28.689863,0.0,"01/07/2001: Two gunmen attacked a police vehicle in Istanbul, Turkey, injuring one officer. The assailants then fled on foot. Authorities believe that the Revolutionary People’s Liberation Party-Front (DHKP – C) were responsible.",Police,Devrimici Halk Kurtulus Cephesi (DHKP/C)
200101070004,India,23.851951,91.907002,,"1/7/2001: Approximately 20 suspected members of the National Liberation Front of Tripura (NLFT) kidnapped seven railway employees at Sindhukumar, Tripura, India. The employees were laying tracks at the time of the incident. Authorities believe that the NLFT perpetrated the incident due to the fact that they have been trying to extort money from the railway recently.",Transportation,National Liberation Front of Tripura (NLFT)
200101070005,India,34.288891,74.463715,0.0,"1/7/2001: Muslim separatists threw a grenade at a security vehicle in Sopore, Kashmir, India. The grenade missed the vehicle and fell into a crowded market place, injuring at least 26 people. No group has claimed responsibility for the attack.",Military,Muslim Separatists
200101070006,Algeria,36.8806,7.489894,4.0,"1/7/2001: Four Russian foreign nationals were found dead with their throats slit in Edough forest, Annaba area, Algeria. The victims had been on a mushroom picking expedition when they disappeared. Authorities suspect that Muslim militants are responsible for the attack. No group has claimed responsibility.",Private Citizens & Property,Muslim Militants
200101070007,Afghanistan,34.733333,66.966667,150.0,"1/7/2001: Taliban militia regained control of Yakawlang town, Bamyan, Afghanistan. For the next three days, the Taliban proceeded to go from house to house, gathering and shooting the local men. Reports indicate that at least 170 people were killed in the attack. Sources indicate that the orders for the massacre came from Taliban leader Mullah Mohammed Omar; Omar denies the incident took place.",Private Citizens & Property,Taliban
200101070008,Algeria,36.883333,7.483333,4.0,"1/7/2001: Suspected members of the Armed Islamic Group (GIA) slit the throats of four Russian nationals picking mushrooms in a forest near Oued el Anab, Algeria.",Private Citizens & Property,Armed Islamic Group (GIA)
200101070009,India,23.846698,91.909924,,"1/7/2001: Suspected members of the National Liberation Front of Tripura (NLFT) kidnapped two railway employees at Nalifapara, Tripura, India. The employees were delivering water to other workers at the time of the incident. Authorities believe that the NLFT perpetrated the incident due to the fact that they have been trying to extort money from the railway recently.",Business,National Liberation Front of Tripura (NLFT)
200101080001,Israel,32.325073,34.854663,1.0,"01/08/2001: Hamid Abu Hejla, a member of HAMAS, carried out a suicide attack in the Israeli city of Netanya. He detonated his car injuring between two and three dozen Israeli civilians.",Private Citizens & Property,Hamas (Islamic Resistance Movement)
200101080002,Turkey,41.106178,28.689863,0.0,"01/08/2001: A professor at the Marmara University School of Theology in Baglarbasi, Turkey was stabbed. Authorities believed the attacker, Halil Cihan, was linked to the Great East Islamic Raiders Front (IBDA-C - Islami Buyuk Dogu Akincilar Cephesi). The professor was the only one wounded.",Educational Institution,Great Eastern Islamic Raiders Front (IBDA-C)
200101080003,Russia,43.127544,45.539974,2.0,"01/08/2001:Two men were shot and killed outside their home in Urus – Martan, Chechnya. Chechen rebels were believed to be responsible. The men were related to the Iman.",Religious Figures/Institutions,Unknown
200101080004,Russia,43.361746,45.410999,3.0,01/08/2001: Two police officers and one sergeant were killed while driving the Groznyy-Argun Highway in Chechnya. The assailants used assault rifles and grenades and were believed to be Chechen rebels.,Police,Chechen Rebels
200101080005,India,25.846914,93.429764,4.0,"1/7/2001: Suspected members of the United Peoples Democratic Solidarity (UPDS) attacked the family of Benson Ingti, a local Karbi tribesman, near Diphu, Assam, India. After entering the home of the tribesman, the militants lined up the seven members of the household and opened fire on them. Four were killed and three were seriously injured. The motive behind the attack is unknown.",Private Citizens & Property,United People's Democratic Solidarity (UPDS)
200101090001,Russia,43.141187,46.081114,0.0,"01/09/2001: United States aid worker, Kenny Gluck, associated with Doctors without Borders, was kidnapped by Chechen rebels in Chechnya, Russia on January 9, 2001. He was held for 25 days and was treated well by his captors.",NGO,Chechen Rebels
200101090002,India,34.08374,74.789902,0.0,"01/09/2001: A bomb was set off at the gate of the Central Telegraph Office in Srinagar, India. The explosion went off during the morning hours while a large number of people were gathered to deposit their telephone bills. There was property damage and a large number of injuries. Unknown militants were believed to be responsible for the attack.",Telecommunication,Unknown
200101090003,India,34.08374,74.789902,0.0,"01/09/2001: There was an assassination attempt on Hurriyat leader Shahid ul Islam outside his residence in Srinagar, India. He was attacked by two unknown militants with guns.",Government (General),Unknown
200101090004,Colombia,7.060051,-73.853115,8.0,"1/8/2001: Unidentified gunmen killed eight people in Barrancabermeja, Santander Department, Colombia. No group has claimed responsibility for the attack; however, authorities are attributing the attack to right-wing paramilitaries.",Private Citizens & Property,Right-Wing Paramilitaries
200101090005,Spain,43.280364,-2.171588,0.0,"1/9/2001: Authorities safely defused an explosive device that had been planted near the tomb of Juan Ignacio Iruretagoyena in Zarautz cemetery, Guipuzcoa, Basque Country, Spain. Iruretagoyena was a politician from the Popular Party (PP) who had been killed by members of Basque Fatherland and Freedom (ETA) three years previously. The police were tipped off about the device by someone claiming to be from the ETA. The call was placed shortly after several high-ranking members of the PP were at the grave for a three year tribute.",Government (General),Basque Fatherland and Freedom (ETA)
200101090006,Colombia,6.43711,-75.3313,1.0,"1/9/2001: Members of the National Liberation Army of Colombia (ELN) kidnapped 56 people at a roadblock near Barbosa, Antioquia, Colombia. Government forces attacked the guerrillas on January 10, 2001, and freed the captives. One assailant was killed; all of the hostages were released unharmed.",Private Citizens & Property,National Liberation Army of Colombia (ELN)
200101090007,Colombia,6.08314,-75.33544,5.0,"1/9/2001: Unidentified assailants killed five people near Carmen de Viboral, Antioquia, Colombia. No group has claimed responsibility for the attack; however, authorities attribute the attack to right-wing paramilitaries.",Private Citizens & Property,Right-Wing Paramilitaries
200101090008,Colombia,7.894195,-72.503885,4.0,"1/9/2001: Approximately 15 assailants killed four people in Cucuta, Norte de Santander, Colombia. No group has claimed responsibility for the attack; however, authorities attribute the attack to members of the United Self Defense Units of Colombia (AUC).",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101100001,United Kingdom,51.257131,-0.006321,0.0,"01/10/2001: The Animal Liberation Front  (ALF) was responsible for an attack that took place on the evening of January 10, 2001 in Oxted, Surrey in the United Kingdom. Two cars belonging to retired Dr. Richard Cockerill were bombed outside his home. There were no injuries or fatalities but the cars were destroyed. There was also damage to the garage.",Private Citizens & Property,Animal Liberation Front (ALF)
200101100002,Philippines,6.645556,122.101944,0.0,"01/10/2001: Four gunmen kidnapped six year old April Grant in the Basilan province of the Philippines. The girl was rescued by the nation’s army on February 2, 2001. Abu Sayyaf Group (ASG) and the Moro Islamic Liberation Front were both responsible.",Private Citizens & Property,Abu Sayyaf Group (ASG)
200101100003,Colombia,6.242026,-75.564766,1.0,"01/10/2001: A car bomb containing 40 kilograms of dynamite exploded in the basement of Medellin shopping mall, El Tesoro. One person was killed, 51 were injured, 20 buildings were damages and 260 vehicles were damages. No one has claimed the attack.",Private Citizens & Property,Unknown
200101100004,Turkey,41.106178,28.689863,1.0,"01/10/2001: Assailants carried out an armed attack on a police vehicle in Istanbul, Turkey. Nine people believed to be involved were later arrested. One policeman died and one was injured.",Police,Unknown
200101100005,Algeria,36.050779,2.963169,7.0,"1/10/2001: Suspected members of the Armed Islamic Group (GIA) killed seven family members, including four children, in Hai El Ketab, Medea region, Algeria. The assailants surrounded the victims' huts before shooting and knifing them.",Private Citizens & Property,Armed Islamic Group (GIA)
200101110001,United Kingdom,53.274679,-3.223287,0.0,"01/11/2001:The Animal Liberation Front (ALF) sent a nail-filled letter bomb to the Davies Fish and Chip shop in the United Kingdom’s Holywell, Flintshire. The owner, Jonathan Davies, opened the package and received some injuries. He opened the package upside down and therefore the damage to the store and injuries to others were minimal. Davies was the only injury.",Business,Animal Liberation Front (ALF)
200101110002,United Kingdom,54.607712,-5.95621,0.0,01/11/2001: A pipe bomb was thrown into the Belfast office of the catholic Social Democratic and Labor Party in Northern Ireland. There was damage to the building but no injuries were reported. The Ulster Defence Association/Ulster Freedom Fighters were believed to be responsible but no one has taken credit for the attack.,Violent Political Party,Ulster Freedom Fighters (UFF)
200101110003,Israel,31.771599,35.2034,0.0,01/11/2001: An Israeli civilian disarmed a bomb after he saw it placed into a trash can in Jerusalem. The bomb was placed in a conservative Jewish neighborhood. Authorities believe it was placed there by unknown Palestinian militants.,Private Citizens & Property,Unknown
200101110004,Kenya,3.521018,39.055377,10.0,"1/11/2001: Approximately 200 armed militia members dressed in Ethiopian military uniforms killed ten people in Kilitipe, Moyale district, Eastern province, Kenya. Eight of the victims were police officers and two were civilians. The assailants also abducted one police officer; he was held for 16 days before being released in Ethiopia. He reported that the assailants had mistaken the victims for members of an Ethiopian rebel organization, the Oromo Liberation Front.",Police,Militia Members
200101120001,Sudan,9.598035,26.000538,,"1/12/2001: Hundreds of militia members attacked and looted the Red Cross clinic in Chelkou, Bahr el Ghazal, Sudan. The compound was looted and vehicles and tents were destroyed. No Red Cross staff were harmed, but an unknown number of local villagers were killed in the attack.",NGO,Militia Members
200101130001,United States,40.960042,-72.995514,0.0,"01/13/2001: The Earth Liberation Front (ELF) attacked Melo’s Construction Corporation on Long Island, New York U.S.A. The group set equipment on fire causing $8,000 in damages. There were no injuries or fatalities.",Business,Earth Liberation Front (ELF)
200101130002,United Kingdom,54.35028,-6.652792,0.0,"01/13/2001: A road side bomb was planted off of Monaghan Road five miles outside of Armagh City in Coleraine County, Northern Ireland. The bomb was discovered and defused by authorities before it could cause harm. Authorities believed it to be the work of dissident republicans.",Private Citizens & Property,Unknown
200101130003,Colombia,10.77259,-73.00454,4.0,"1/13/2001: At least 40 suspected members of United Self Defense Units of Colombia (AUC) stormed the hamlet of Corral de Piedra outside of San Juan del Cesar, Guajira, Colombia. The assailants proceeded to pull at least four people from their houses before shooting them. No group has claimed responsibility for the attack.",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101140001,Colombia,10.47692,-73.25049,3.0,"1/13/2001: At least 40 suspected members of United Self Defense Units of Colombia (AUC) stormed a house in a poor neighborhood outside of Valledupar, Cesar, Colombia. The assailants proceeded to kill three people in the house and injure another two. Before leaving the area, the attackers threw a grenade into local grocery store, damaging it and a nearby house and car. No group has claimed responsibility for the attack.",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101140002,India,34.08374,74.789902,0.0,"01/14/2001: Muslim guerrillas fired two grenades at the Kashmir Provincal Chief, Farooq Abdullah, while he was in downtown Srinagar. He escaped unharmed but two bystanders were injured.",Government (General),Unknown
200101140003,United Kingdom,54.645861,-6.745149,0.0,"01/14/2001: A bomb made of a coffee jar was thrown at a police car in Cookstown, Northern Ireland. No one was harmed, and the Real Irish Republican Army (RIRA) was believed to be responsible.",Police,Real Irish Republican Army (RIRA)
200101150001,India,25.756786,86.027462,7.0,"01/15/2001: Seven were killed and 16 injured when unknown gunmen opened fire on a group of people leaving a NDA meeting in Bihar, India.",Violent Political Party,Unknown
200101150002,Greece,40.620663,22.952,0.0,"01/15/2001: Unidentified perpetrators attacked to offices of the Pan-Hellenic Socialist Movement in Thessaloniki, Greece. Cloth soaked in flammable material was stuffed into glass bottles but the flames went out before the bottles could explode.",Government (General),Unknown
200101150003,Greece,40.620663,22.952,0.0,"01/15/2001: Unidentified perpetrators placed glass bottles with cloth soaked in a flammable liquid in two cars on Stromnitsis Street in Thessaloniki, Greece. The cars exploded damaging the two cars.",Private Citizens & Property,Unknown
200101150004,Greece,40.620663,22.952,0.0,"01/15/2001: Unidentified perpetrators placed glass bottles with cloth soaked in a flammable liquid in a car on Tzavella Street in Thessaloniki, Greece. The car exploded damaging the two cars.",Private Citizens & Property,Unknown
200101150005,Greece,40.620663,22.952,0.0,"01/15/2001: Unidentified perpetrators attacked the offices of Deputy National Economy Minister, Khristos Pakhtas in Thessaloniki, Greece. The attackers placed a phone book soaked in gasoline and alcohol and set it on fire. The door to the office was destroyed.",Government (General),Unknown
200101150006,Algeria,33.80658,2.878025,4.0,"1/10/2001: Suspected members of the Armed Islamic Group (GIA) killed four family members, including a baby, in Laghouat region, Algeria. At least three other people were injured in the attack. The security forces intervened in time to protect an additional 12 people from being harmed in the incident.",Private Citizens & Property,Armed Islamic Group (GIA)
200101150007,Colombia,2.62241,-76.56961,10.0,"1/15/2001: Twenty suspected members of the United Self Defense Units of Colombia (AUC) clad in military uniforms stopped a bus in a village outside of Popayan, Cauca, Colombia. The gunmen forced the passengers off the bus, killed ten of them and wounded the driver. The remaining passengers fled.",Private Citizens & Property,United Self Defense Units of Colombia (AUC)
200101160001,India,34.002039,74.762446,11.0,"01/16/2001: Six members of Lashkar-e-Taiba (LeT) were responsible for an attempted suicide attack on the Srinagar airport in Kashmir, India. The group was able to fire grenades and fired indiscriminately but was killed before they were able to continue the attack. Eleven were killed, including the militants, and 14 were injured.",Airports & Aircraft,Lashkar-e-Taiba (LeT)
200101160002,Indonesia,-8.496041,140.394553,0.0,"01/16/2001: Rebels associated with the Free Papua Movement (OPM) kidnapped 16 people from the town of Merauke, Indonesia. The group asked for $1 million U.S., the removal of police forces from the Asiki region and a halt to all logging. 13 hostages were freed on January 29, 2001 while the last 3 were released February 7, 2001.",Business,Free Papua Movement (OPM-Organisasi Papua Merdeka)
200101160003,Indonesia,-2.794995,129.493398,0.0,"01/16/2001: A homemade bomb went off in a hotel in Wahai, Indonesia. Authorities believe the attackers were transmigrants from Central Maluku. This bombing was linked to two others the same day. There were no reported casualties.",Business,Unknown
200101160004,Indonesia,-2.794995,129.493398,0.0,"01/16/2001: A homemade bomb went off in a government office in the North Seram Sub district, Indonesia. Authorities believe the attackers were transmigrants from Central Maluku. This bombing was linked to two others the same day. There were no reported injuries.",Government (General),Unknown
200101160005,Indonesia,-3.648426,128.16576,0.0,"01/16/2001: Homemade bombs went off in radio, telecommunication and government offices in Ambon in Indonesia. Authorities believe the attackers were from Central Maluku. This bombing was linked to two others the same day. There were no reported casualties.",Government (General),Unknown
200101160006,Russia,43.314928,46.228384,0.0,"01/16/2001: Ramzan Kadyrov was the target of an attack while he was traveling along the Caucasus Federal Highway on the outskirts of Gudermes, Chechnya. He survived the landmine attack with only minor injuries. Chechen rebels were believed to be responsible.",Government (General),Unknown
200101160007,Tanzania,-5.245924,39.766724,0.0,"1/16/2001: A bomb exploded outside the office of the ruling party Chama Cha Mapinduzi (CCM) in Chake Chake, Pemba Southern region, Tanzania. No one was hurt in the explosion; however, a vehicle was damaged. Authorities believe the attack was perpetrated by the Civic United Front (CUF), the opposition party in Zanzibar.",Government (General),Civic United Front (CUF)
200101160009,Algeria,36.262832,2.218016,12.0,"1/16/2001: Muslim rebels killed 12 people at a roadblock near Khemis Miliana, Aïn Defla, Algeria. The assailants stopped several vehicles, shot the occupants, poured gasoline over the vehicles, and lit them on fire. No group claimed responsibility for the attack.",Private Citizens & Property,Muslim Rebels
200101160011,Algeria,36.266667,2.216667,12.0,"1/16/2001: Unknown perpetrators, believed to be affiliated with the Islamic insurgency in Algeria, set up a fake roadblock and intercepted multiple vehicles near Khemis Miliana, Algeria. The assailants fired into the vehicles before stabbing many of the occupants and igniting the cars on fire. In total, twelve Algerian civilians were killed in the attack.",Private Citizens & Property,Algerian Islamic Extremists
200101170001,Colombia,9.614635,-75.398636,25.0,"1/17/2001: Approximately 50 suspected members of a right-wing paramilitary group killed 25 men in Chengue village, Sucre, Colombia. The assailants entered the village at 3 am, gathered together 25 of the local male villagers, and killed them with gunfire and machetes. The gunmen then set fire to approximately 30 homes and abducted seven of the remaining male villagers. Witnesses report that the assailants accused the victims of collaborating with leftist guerrillas.",Private Citizens & Property,Right-Wing Paramilitaries
200101170002,West Bank and Gaza Strip,31.502407,34.459743,1.0,"1/17/2001: Hisham Mikki, the head of the official Palestinian Broadcasting Corporation (PBC) and an associate of Palestinian President Yasser Arafat, was shot and killed by three masked gunmen as he dined in a restaurant in Gaza, Gaza Strip, West Bank and Gaza Strip. The Palestinian government accused the Israeli government of involvement in the incident; the Israeli government denied any connection. The Al-Aqsa Martyrs Brigade issued a statement claiming responsibility for the attack; the statement indicated that President Arafat had failed to punish corruption and that the death of Mikki was the ruling of the people.",Journalists & Media,Al-Aqsa Martyrs Brigade
200101170003,Yemen,14.719504,46.868266,0.0,"1/17/2001: Luther Fielenberg, German petroleum expert working for Preussag, was kidnapped from an oil field by tribesmen in Shabwa province, Yemen. The al-Karb tribe demanded that Preussag employ 50 members of the tribe in exchange for Fielenberg's safe release; however, the company refused the deal. On January 18, 2001, security forces clashed with the al-Karb tribe and successfully rescued Fielenberg.",Business,Yemenis
200101170004,Yemen,15.659191,43.946539,0.0,"1/15/2001: Two French tourists and their two Yemeni guides were abducted near Amran town, Amran, Yemen. Members of the Al-Shamlan tribe who kidnapped the tourists and guides took them to the Jawf region, then demanded schools and development projects for their release. The tribesmen released the hostages on January 16, 2001, but recaptured them the same day when security forces attempted to arrest the tribesmen. The captives were freed again on January 17, 2001, and several of the kidnappers were taken into custody.",Tourists,Yemenis
200101180001,Algeria,36.166337,1.333373,23.0,"01/18/2001: Twenty-three people were killed in a massacre in Chelf, Algeria. Six of those killed were abducted to a site a few kilometers away from the original site and then killed. Armed Islamic militants were believed to be responsible.",Private Citizens & Property,Unknown
200101180003,Colombia,7.10577,-77.76488,1.0,"1/18/2001: Henry Perea Torres, the mayor of Jurado, was dragged out of his office by gunmen in Jurado, Choco, Colombia. The two assailants brought him outside then shot him twice in the head. Authorities believe that the attack was perpetrated by members of Revolutionary Armed Forces of Colombia (FARC). Torres had canvassed for the return of Jurado residents following a FARC occupation in 1999.",Government (General),Revolutionary Armed Forces of Colombia (FARC)
200101180004,Netherlands,52.309148,4.769029,0.0,"1/18/2001: Two explosions disrupted business at Schiphol airport, Amsterdam, North Holland, Netherlands. The cause of the explosions are unknown, but they originated in a bathroom in the Arrivals hall. There people were injured and several airport businesses were set on fire. Most of the airport and the railway station were evacuated. No group has claimed responsibility and motive is unknown. However, sources speculate that the blast may have been caused by youths from the Indonesian Maluku islands.",Airports & Aircraft,Unknown
200101180005,United States,33.494,-111.920694,0.0,"1/18/2001: Arson was set to a luxury home under construction in the  McDowell Sonoran Preserve in Scottsdale, Arizona in the United States, causing significant damage. There were no casualties in the incident, and the monetary extent of property damage is unknown. The incident was claimed by the Coalition to Save the Preserves (CSP) in opposition of building and development in the preserved mountain area. This incident was one in a series of 11 luxury home arsons in the Phoenix area between April 2000 and January 2001. In June 2001, confessed eco-terrorist Mark Warren Sands was indicted for eight of the arson incidents, pled guilty, and in 2002, was sentenced to 18 years in prison for torching seven luxury homes under construction.",Private Citizens & Property,Coalition to Save the Preserves (CSP)
200101190001,Indonesia,-6.208821,106.846046,0.0,"01/19/2001: Three bombs were found in the parking lot of the Taman Mini Amusement Park in Jakarta, Indonesia. The bomb squad was able to defuse the bombs before they could do any damage. Two unknown women were responsible.",Private Citizens & Property,Unknown
200101190002,Russia,43.320229,45.654491,0.0,"01/19/2001: The Russian military defused a bomb placed by Chechen rebels in Groznyy, Chechnya. The explosive was located before it could cause any harm. The specific target was unclear.",Unknown,Chechen Rebels
200101190003,Russia,43.320596,45.988407,0.0,"01/19/2001: The Russian military defused a bomb placed by Chechen rebels in Dzhalka, Chechnya. The explosive was located before it could cause any harm. The specific target was unclear.",Unknown,Chechen Rebels
